timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779043437311,24,GET All Characters,200,OK,Thread Group 1-37,text,true,,4267,159,65,65,http://localhost:3001/characters,23,0,8
1779043437309,26,GET All Characters,200,OK,Thread Group 1-19,text,true,,4267,159,65,65,http://localhost:3001/characters,25,0,11
1779043437311,25,GET All Characters,200,OK,Thread Group 1-39,text,true,,4267,159,65,65,http://localhost:3001/characters,23,0,9
1779043437309,27,GET All Characters,200,OK,Thread Group 1-25,text,true,,4267,159,65,65,http://localhost:3001/characters,24,0,11
1779043437311,25,GET All Characters,200,OK,Thread Group 1-28,text,true,,4267,159,65,65,http://localhost:3001/characters,25,0,9
1779043437311,25,GET All Characters,200,OK,Thread Group 1-12,text,true,,4267,159,65,65,http://localhost:3001/characters,22,0,9
1779043437320,15,GET All Characters,200,OK,Thread Group 1-48,text,true,,4267,159,65,65,http://localhost:3001/characters,15,0,1
1779043437311,24,GET All Characters,200,OK,Thread Group 1-13,text,true,,4267,159,65,65,http://localhost:3001/characters,22,0,8
1779043437310,26,GET All Characters,200,OK,Thread Group 1-10,text,true,,4267,159,65,65,http://localhost:3001/characters,23,0,10
1779043437309,27,GET All Characters,200,OK,Thread Group 1-9,text,true,,4267,159,65,65,http://localhost:3001/characters,26,0,10
1779043437311,25,GET All Characters,200,OK,Thread Group 1-8,text,true,,4267,159,65,65,http://localhost:3001/characters,25,0,9
1779043437309,28,GET All Characters,200,OK,Thread Group 1-36,text,true,,4267,159,66,66,http://localhost:3001/characters,28,0,10
1779043437316,22,GET All Characters,200,OK,Thread Group 1-47,text,true,,4267,159,68,68,http://localhost:3001/characters,22,0,4
1779043437310,29,GET All Characters,200,OK,Thread Group 1-42,text,true,,4267,159,69,69,http://localhost:3001/characters,29,0,10
1779043437337,3,POST Character,201,Created,Thread Group 1-48,text,true,,277,223,71,71,http://localhost:3001/character,3,0,0
1779043437315,25,GET All Characters,200,OK,Thread Group 1-43,text,true,,4305,159,71,71,http://localhost:3001/characters,25,0,5
1779043437338,3,POST Character,201,Created,Thread Group 1-10,text,true,,277,223,71,71,http://localhost:3001/character,3,0,0
1779043437338,3,POST Character,201,Created,Thread Group 1-36,text,true,,277,223,71,71,http://localhost:3001/character,3,0,0
1779043437336,5,POST Character,201,Created,Thread Group 1-9,text,true,,277,223,72,72,http://localhost:3001/character,5,0,0
1779043437338,3,POST Character,201,Created,Thread Group 1-47,text,true,,277,223,72,72,http://localhost:3001/character,3,0,0
1779043437336,5,POST Character,201,Created,Thread Group 1-39,text,true,,277,223,73,73,http://localhost:3001/character,5,0,0
1779043437339,3,POST Character,201,Created,Thread Group 1-42,text,true,,277,223,73,73,http://localhost:3001/character,2,0,0
1779043437336,6,POST Character,201,Created,Thread Group 1-37,text,true,,277,223,73,73,http://localhost:3001/character,6,0,0
1779043437320,22,GET All Characters,200,OK,Thread Group 1-49,text,true,,4572,159,73,73,http://localhost:3001/characters,22,0,0
1779043437341,1,GET Character by ID,200,OK,Thread Group 1-36,text,true,,264,160,73,73,http://localhost:3001/character/1,1,0,0
1779043437341,2,GET Character by ID,200,OK,Thread Group 1-10,text,true,,264,160,73,73,http://localhost:3001/character/1,1,0,0
1779043437337,6,POST Character,201,Created,Thread Group 1-12,text,true,,277,223,74,74,http://localhost:3001/character,6,0,0
1779043437336,7,POST Character,201,Created,Thread Group 1-8,text,true,,277,223,74,74,http://localhost:3001/character,7,0,0
1779043437309,34,GET All Characters,200,OK,Thread Group 1-5,text,true,,4686,159,74,74,http://localhost:3001/characters,34,0,12
1779043437340,3,GET Character by ID,200,OK,Thread Group 1-48,text,true,,264,160,74,74,http://localhost:3001/character/1,3,0,0
1779043437341,2,GET Character by ID,200,OK,Thread Group 1-9,text,true,,264,160,74,74,http://localhost:3001/character/1,2,0,0
1779043437341,2,POST Character,201,Created,Thread Group 1-43,text,true,,277,223,74,74,http://localhost:3001/character,2,0,0
1779043437342,2,GET Character by ID,200,OK,Thread Group 1-39,text,true,,264,160,74,74,http://localhost:3001/character/1,2,0,0
1779043437342,2,GET Character by ID,200,OK,Thread Group 1-47,text,true,,264,160,74,74,http://localhost:3001/character/1,2,0,0
1779043437342,2,GET Character by ID,200,OK,Thread Group 1-42,text,true,,264,160,75,75,http://localhost:3001/character/1,2,0,0
1779043437342,2,GET Character by ID,200,OK,Thread Group 1-37,text,true,,264,160,75,75,http://localhost:3001/character/1,2,0,0
1779043437342,2,POST Character,201,Created,Thread Group 1-49,text,true,,277,223,75,75,http://localhost:3001/character,2,0,0
1779043437343,2,PUT Character,200,OK,Thread Group 1-10,text,true,,270,210,75,75,http://localhost:3001/character/2,2,0,0
1779043437343,2,POST Character,201,Created,Thread Group 1-13,text,true,,277,223,75,75,http://localhost:3001/character,2,0,0
1779043437344,1,GET Character by ID,200,OK,Thread Group 1-12,text,true,,264,160,75,75,http://localhost:3001/character/1,1,0,0
1779043437311,34,GET All Characters,200,OK,Thread Group 1-1,text,true,,4724,159,75,75,http://localhost:3001/characters,34,0,10
1779043437343,2,PUT Character,200,OK,Thread Group 1-36,text,true,,270,210,75,75,http://localhost:3001/character/2,2,0,0
1779043437343,3,GET Character by ID,200,OK,Thread Group 1-8,text,true,,264,160,75,75,http://localhost:3001/character/1,3,0,0
1779043437344,2,PUT Character,200,OK,Thread Group 1-9,text,true,,270,210,76,76,http://localhost:3001/character/2,2,0,0
1779043437343,3,POST Character,201,Created,Thread Group 1-5,text,true,,277,223,76,76,http://localhost:3001/character,3,0,0
1779043437344,3,GET Character by ID,200,OK,Thread Group 1-43,text,true,,264,160,76,76,http://localhost:3001/character/1,3,0,0
1779043437309,38,GET All Characters,200,OK,Thread Group 1-24,text,true,,4762,159,76,76,http://localhost:3001/characters,38,0,11
1779043437344,3,PUT Character,200,OK,Thread Group 1-47,text,true,,270,210,76,76,http://localhost:3001/character/2,3,0,0
1779043437344,3,PUT Character,200,OK,Thread Group 1-48,text,true,,270,210,76,76,http://localhost:3001/character/2,3,0,0
1779043437344,3,PUT Character,200,OK,Thread Group 1-39,text,true,,270,210,76,76,http://localhost:3001/character/2,3,0,0
1779043437311,36,GET All Characters,200,OK,Thread Group 1-27,text,true,,4800,159,76,76,http://localhost:3001/characters,36,0,8
1779043437345,3,GET Character by ID,200,OK,Thread Group 1-49,text,true,,264,160,76,76,http://localhost:3001/character/1,3,0,0
1779043437344,4,PUT Character,200,OK,Thread Group 1-37,text,true,,270,210,77,77,http://localhost:3001/character/2,4,0,0
1779043437345,3,GET Character by ID,200,OK,Thread Group 1-13,text,true,,264,160,77,77,http://localhost:3001/character/1,3,0,0
1779043437345,3,PUT Character,200,OK,Thread Group 1-42,text,true,,270,210,77,77,http://localhost:3001/character/2,3,0,0
1779043437309,39,GET All Characters,200,OK,Thread Group 1-16,text,true,,4800,159,77,77,http://localhost:3001/characters,39,0,11
1779043437345,2,PUT Character,200,OK,Thread Group 1-12,text,true,,270,210,76,76,http://localhost:3001/character/2,2,0,0
1779043437345,3,DELETE Character,404,Not Found,Thread Group 1-10,text,false,,273,213,78,78,http://localhost:3001/character/3,3,0,0
1779043437346,3,POST Character,201,Created,Thread Group 1-1,text,true,,277,223,78,78,http://localhost:3001/character,3,0,0
1779043437346,3,DELETE Character,404,Not Found,Thread Group 1-36,text,false,,273,213,79,79,http://localhost:3001/character/3,3,0,0
1779043437311,38,GET All Characters,200,OK,Thread Group 1-20,text,true,,4838,159,80,80,http://localhost:3001/characters,38,0,9
1779043437346,3,DELETE Character,404,Not Found,Thread Group 1-9,text,false,,273,213,80,80,http://localhost:3001/character/3,3,0,0
1779043437346,4,GET Character by ID,200,OK,Thread Group 1-5,text,true,,264,160,80,80,http://localhost:3001/character/1,4,0,0
1779043437347,3,POST Character,201,Created,Thread Group 1-24,text,true,,277,223,80,80,http://localhost:3001/character,3,0,0
1779043437346,4,PUT Character,200,OK,Thread Group 1-8,text,true,,270,210,80,80,http://localhost:3001/character/2,4,0,0
1779043437347,3,DELETE Character,404,Not Found,Thread Group 1-48,text,false,,273,213,80,80,http://localhost:3001/character/3,3,0,0
1779043437347,3,DELETE Character,404,Not Found,Thread Group 1-39,text,false,,273,213,80,80,http://localhost:3001/character/3,3,0,0
1779043437348,2,POST Character,201,Created,Thread Group 1-27,text,true,,277,223,80,80,http://localhost:3001/character,2,0,0
1779043437348,3,PUT Character,200,OK,Thread Group 1-49,text,true,,270,210,80,80,http://localhost:3001/character/2,3,0,0
1779043437348,3,DELETE Character,404,Not Found,Thread Group 1-37,text,false,,273,213,80,80,http://localhost:3001/character/3,3,0,0
1779043437348,3,PUT Character,200,OK,Thread Group 1-13,text,true,,270,210,80,80,http://localhost:3001/character/2,3,0,0
1779043437348,3,DELETE Character,404,Not Found,Thread Group 1-42,text,false,,273,213,81,81,http://localhost:3001/character/3,3,0,0
1779043437348,3,POST Character,201,Created,Thread Group 1-16,text,true,,277,223,81,81,http://localhost:3001/character,3,0,0
1779043437309,42,GET All Characters,200,OK,Thread Group 1-41,text,true,,4952,159,81,81,http://localhost:3001/characters,42,0,11
1779043437347,3,PUT Character,200,OK,Thread Group 1-43,text,true,,270,210,80,80,http://localhost:3001/character/2,3,0,0
1779043437348,3,DELETE Character,404,Not Found,Thread Group 1-12,text,false,,273,213,81,81,http://localhost:3001/character/3,3,0,0
1779043437350,1,DELETE Character,404,Not Found,Thread Group 1-8,text,false,,273,213,81,81,http://localhost:3001/character/3,1,0,0
1779043437309,43,GET All Characters,200,OK,Thread Group 1-32,text,true,,4952,159,81,81,http://localhost:3001/characters,43,0,11
1779043437349,3,GET All Characters,200,OK,Thread Group 1-10,text,true,,4952,159,81,81,http://localhost:3001/characters,3,0,0
1779043437347,3,DELETE Character,404,Not Found,Thread Group 1-47,text,false,,273,213,80,80,http://localhost:3001/character/3,3,0,0
1779043437349,3,GET All Characters,200,OK,Thread Group 1-36,text,true,,4952,159,81,81,http://localhost:3001/characters,3,0,0
1779043437349,3,GET Character by ID,200,OK,Thread Group 1-1,text,true,,264,160,81,81,http://localhost:3001/character/1,3,0,0
1779043437350,2,GET All Characters,200,OK,Thread Group 1-9,text,true,,4952,159,81,81,http://localhost:3001/characters,2,0,0
1779043437349,4,POST Character,201,Created,Thread Group 1-20,text,true,,277,223,81,81,http://localhost:3001/character,4,0,0
1779043437311,42,GET All Characters,200,OK,Thread Group 1-17,text,true,,4990,159,81,81,http://localhost:3001/characters,42,0,9
1779043437351,2,GET All Characters,200,OK,Thread Group 1-39,text,true,,4990,159,82,82,http://localhost:3001/characters,2,0,0
1779043437350,3,GET All Characters,200,OK,Thread Group 1-48,text,true,,4990,159,82,82,http://localhost:3001/characters,3,0,0
1779043437351,2,GET Character by ID,200,OK,Thread Group 1-27,text,true,,264,160,82,82,http://localhost:3001/character/1,2,0,0
1779043437351,2,DELETE Character,404,Not Found,Thread Group 1-49,text,false,,273,213,82,82,http://localhost:3001/character/3,2,0,0
1779043437351,3,DELETE Character,404,Not Found,Thread Group 1-13,text,false,,273,213,82,82,http://localhost:3001/character/3,3,0,0
1779043437351,3,GET All Characters,200,OK,Thread Group 1-42,text,true,,4990,159,82,82,http://localhost:3001/characters,3,0,0
1779043437311,43,GET All Characters,200,OK,Thread Group 1-15,text,true,,4990,159,82,82,http://localhost:3001/characters,43,0,9
1779043437351,3,DELETE Character,404,Not Found,Thread Group 1-43,text,false,,273,213,82,82,http://localhost:3001/character/3,3,0,0
1779043437350,4,GET Character by ID,200,OK,Thread Group 1-24,text,true,,264,160,82,82,http://localhost:3001/character/1,4,0,0
1779043437351,3,GET Character by ID,200,OK,Thread Group 1-16,text,true,,264,160,82,82,http://localhost:3001/character/1,3,0,0
1779043437310,44,GET All Characters,200,OK,Thread Group 1-7,text,true,,4990,159,82,82,http://localhost:3001/characters,44,0,10
1779043437352,2,GET All Characters,200,OK,Thread Group 1-8,text,true,,4990,159,82,82,http://localhost:3001/characters,2,0,0
1779043437352,2,GET All Characters,200,OK,Thread Group 1-12,text,true,,4990,159,82,82,http://localhost:3001/characters,2,0,0
1779043437352,3,POST Character,201,Created,Thread Group 1-41,text,true,,277,223,82,82,http://localhost:3001/character,3,0,0
1779043437350,5,PUT Character,200,OK,Thread Group 1-5,text,true,,270,210,82,82,http://localhost:3001/character/2,5,0,0
1779043437309,46,GET All Characters,200,OK,Thread Group 1-33,text,true,,5028,159,82,82,http://localhost:3001/characters,46,0,10
1779043437352,3,GET All Characters,200,OK,Thread Group 1-47,text,true,,5028,159,83,83,http://localhost:3001/characters,3,0,0
1779043437352,3,POST Character,201,Created,Thread Group 1-10,text,true,,277,223,83,83,http://localhost:3001/character,3,0,0
1779043437352,3,PUT Character,200,OK,Thread Group 1-1,text,true,,270,210,83,83,http://localhost:3001/character/2,3,0,0
1779043437352,3,GET All Characters,200,OK,Thread Group 1-37,text,true,,5066,159,83,83,http://localhost:3001/characters,3,0,0
1779043437311,45,GET All Characters,200,OK,Thread Group 1-6,text,true,,5104,159,83,83,http://localhost:3001/characters,45,0,12
1779043437353,3,GET Character by ID,200,OK,Thread Group 1-20,text,true,,264,160,83,83,http://localhost:3001/character/1,3,0,0
1779043437311,45,GET All Characters,200,OK,Thread Group 1-38,text,true,,5066,159,83,83,http://localhost:3001/characters,45,0,9
1779043437309,47,GET All Characters,200,OK,Thread Group 1-34,text,true,,5104,159,83,83,http://localhost:3001/characters,47,0,14
1779043437353,3,POST Character,201,Created,Thread Group 1-9,text,true,,277,223,83,83,http://localhost:3001/character,3,0,0
1779043437309,47,GET All Characters,200,OK,Thread Group 1-35,text,true,,5104,159,83,83,http://localhost:3001/characters,47,0,14
1779043437353,3,POST Character,201,Created,Thread Group 1-17,text,true,,277,223,83,83,http://localhost:3001/character,3,0,0
1779043437311,45,GET All Characters,200,OK,Thread Group 1-26,text,true,,5142,159,83,83,http://localhost:3001/characters,45,0,9
1779043437353,3,POST Character,201,Created,Thread Group 1-39,text,true,,277,223,83,83,http://localhost:3001/character,3,0,0
1779043437353,3,POST Character,201,Created,Thread Group 1-48,text,true,,277,223,83,83,http://localhost:3001/character,3,0,0
1779043437353,3,PUT Character,200,OK,Thread Group 1-27,text,true,,270,210,83,83,http://localhost:3001/character/2,3,0,0
1779043437354,2,GET All Characters,200,OK,Thread Group 1-49,text,true,,5218,159,83,83,http://localhost:3001/characters,2,0,0
1779043437317,39,GET All Characters,200,OK,Thread Group 1-44,text,true,,5218,159,83,83,http://localhost:3001/characters,39,0,6
1779043437309,48,GET All Characters,200,OK,Thread Group 1-31,text,true,,5218,159,84,84,http://localhost:3001/characters,48,0,12
1779043437354,3,POST Character,201,Created,Thread Group 1-42,text,true,,277,223,84,84,http://localhost:3001/character,3,0,0
1779043437354,3,GET All Characters,200,OK,Thread Group 1-13,text,true,,5256,159,84,84,http://localhost:3001/characters,3,0,0
1779043437354,3,POST Character,201,Created,Thread Group 1-32,text,true,,277,223,84,84,http://localhost:3001/character,3,0,0
1779043437311,46,GET All Characters,200,OK,Thread Group 1-23,text,true,,5294,159,84,84,http://localhost:3001/characters,46,0,13
1779043437354,3,POST Character,201,Created,Thread Group 1-15,text,true,,277,223,84,84,http://localhost:3001/character,3,0,0
1779043437352,5,POST Character,201,Created,Thread Group 1-36,text,true,,277,223,84,84,http://localhost:3001/character,5,0,0
1779043437310,47,GET All Characters,200,OK,Thread Group 1-18,text,true,,5370,159,84,84,http://localhost:3001/characters,47,0,14
1779043437354,4,PUT Character,200,OK,Thread Group 1-24,text,true,,270,210,84,84,http://localhost:3001/character/2,4,0,0
1779043437311,47,GET All Characters,200,OK,Thread Group 1-30,text,true,,5370,159,84,84,http://localhost:3001/characters,47,0,13
1779043437355,3,POST Character,201,Created,Thread Group 1-8,text,true,,277,223,87,87,http://localhost:3001/character,3,0,0
1779043437355,3,POST Character,201,Created,Thread Group 1-12,text,true,,277,223,87,87,http://localhost:3001/character,3,0,0
1779043437355,4,POST Character,201,Created,Thread Group 1-33,text,true,,277,223,87,87,http://localhost:3001/character,4,0,0
1779043437355,4,DELETE Character,404,Not Found,Thread Group 1-5,text,false,,273,213,87,87,http://localhost:3001/character/3,4,0,0
1779043437355,4,POST Character,201,Created,Thread Group 1-47,text,true,,277,223,87,87,http://localhost:3001/character,4,0,0
1779043437356,3,POST Character,201,Created,Thread Group 1-37,text,true,,277,223,87,87,http://localhost:3001/character,3,0,0
1779043437355,4,GET Character by ID,200,OK,Thread Group 1-10,text,true,,264,160,87,87,http://localhost:3001/character/1,4,0,0
1779043437355,4,DELETE Character,404,Not Found,Thread Group 1-1,text,false,,273,213,87,87,http://localhost:3001/character/3,4,0,0
1779043437356,3,POST Character,201,Created,Thread Group 1-6,text,true,,277,223,87,87,http://localhost:3001/character,3,0,0
1779043437315,44,GET All Characters,200,OK,Thread Group 1-46,text,true,,5598,159,87,87,http://localhost:3001/characters,44,0,7
1779043437356,3,GET Character by ID,200,OK,Thread Group 1-9,text,true,,264,160,87,87,http://localhost:3001/character/1,3,0,0
1779043437356,3,POST Character,201,Created,Thread Group 1-34,text,true,,277,223,87,87,http://localhost:3001/character,3,0,0
1779043437356,3,PUT Character,200,OK,Thread Group 1-20,text,true,,270,210,87,87,http://localhost:3001/character/2,3,0,0
1779043437356,4,POST Character,201,Created,Thread Group 1-38,text,true,,277,223,87,87,http://localhost:3001/character,4,0,0
1779043437356,4,GET Character by ID,200,OK,Thread Group 1-17,text,true,,264,160,87,87,http://localhost:3001/character/1,4,0,0
1779043437356,4,POST Character,201,Created,Thread Group 1-35,text,true,,277,223,87,87,http://localhost:3001/character,4,0,0
1779043437356,4,POST Character,201,Created,Thread Group 1-26,text,true,,277,223,87,87,http://localhost:3001/character,4,0,0
1779043437356,4,GET Character by ID,200,OK,Thread Group 1-39,text,true,,264,160,87,87,http://localhost:3001/character/1,4,0,0
1779043437356,4,GET Character by ID,200,OK,Thread Group 1-48,text,true,,264,160,87,87,http://localhost:3001/character/1,4,0,0
1779043437355,3,GET All Characters,200,OK,Thread Group 1-43,text,true,,5370,159,87,87,http://localhost:3001/characters,3,0,0
1779043437355,3,PUT Character,200,OK,Thread Group 1-16,text,true,,270,210,84,84,http://localhost:3001/character/2,3,0,0
1779043437356,4,DELETE Character,404,Not Found,Thread Group 1-27,text,false,,273,213,87,87,http://localhost:3001/character/3,4,0,0
1779043437322,38,GET All Characters,200,OK,Thread Group 1-50,text,true,,5788,159,87,87,http://localhost:3001/characters,38,0,0
1779043437357,3,GET Character by ID,200,OK,Thread Group 1-42,text,true,,264,160,88,88,http://localhost:3001/character/1,3,0,0
1779043437357,3,POST Character,201,Created,Thread Group 1-31,text,true,,277,223,88,88,http://localhost:3001/character,3,0,0
1779043437357,3,POST Character,201,Created,Thread Group 1-49,text,true,,277,223,88,88,http://localhost:3001/character,3,0,0
1779043437357,3,POST Character,201,Created,Thread Group 1-44,text,true,,277,223,88,88,http://localhost:3001/character,3,0,0
1779043437357,4,POST Character,201,Created,Thread Group 1-13,text,true,,277,223,88,88,http://localhost:3001/character,4,0,0
1779043437357,4,POST Character,201,Created,Thread Group 1-23,text,true,,277,223,88,88,http://localhost:3001/character,4,0,0
1779043437357,4,GET Character by ID,200,OK,Thread Group 1-32,text,true,,264,160,88,88,http://localhost:3001/character/1,4,0,0
1779043437355,3,POST Character,201,Created,Thread Group 1-7,text,true,,277,223,87,87,http://localhost:3001/character,3,0,0
1779043437317,44,GET All Characters,200,OK,Thread Group 1-45,text,true,,5978,159,89,89,http://localhost:3001/characters,44,0,5
1779043437357,4,GET Character by ID,200,OK,Thread Group 1-15,text,true,,264,160,89,89,http://localhost:3001/character/1,4,0,0
1779043437357,4,GET Character by ID,200,OK,Thread Group 1-36,text,true,,264,160,89,89,http://localhost:3001/character/1,4,0,0
1779043437358,3,POST Character,201,Created,Thread Group 1-18,text,true,,277,223,89,89,http://localhost:3001/character,3,0,0
1779043437358,3,POST Character,201,Created,Thread Group 1-30,text,true,,277,223,89,89,http://localhost:3001/character,3,0,0
1779043437309,49,GET All Characters,200,OK,Thread Group 1-40,text,true,,5484,159,87,87,http://localhost:3001/characters,49,0,13
1779043437359,3,GET Character by ID,200,OK,Thread Group 1-12,text,true,,264,160,89,89,http://localhost:3001/character/1,3,0,0
1779043437359,3,GET Character by ID,200,OK,Thread Group 1-33,text,true,,264,160,89,89,http://localhost:3001/character/1,3,0,0
1779043437310,52,GET All Characters,200,OK,Thread Group 1-21,text,true,,6054,159,89,89,http://localhost:3001/characters,52,0,12
1779043437359,3,GET Character by ID,200,OK,Thread Group 1-8,text,true,,264,160,89,89,http://localhost:3001/character/1,3,0,0
1779043437359,3,GET All Characters,200,OK,Thread Group 1-5,text,true,,6054,159,89,89,http://localhost:3001/characters,3,0,0
1779043437359,3,GET Character by ID,200,OK,Thread Group 1-47,text,true,,264,160,89,89,http://localhost:3001/character/1,3,0,0
1779043437359,3,PUT Character,200,OK,Thread Group 1-10,text,true,,270,210,89,89,http://localhost:3001/character/2,3,0,0
1779043437359,3,GET Character by ID,200,OK,Thread Group 1-37,text,true,,264,160,89,89,http://localhost:3001/character/1,3,0,0
1779043437359,3,GET Character by ID,200,OK,Thread Group 1-6,text,true,,264,160,89,89,http://localhost:3001/character/1,3,0,0
1779043437359,3,GET All Characters,200,OK,Thread Group 1-1,text,true,,6054,159,89,89,http://localhost:3001/characters,3,0,0
1779043437322,40,GET All Characters,200,OK,Thread Group 1-53,text,true,,6054,159,89,89,http://localhost:3001/characters,40,0,0
1779043437355,3,GET Character by ID,200,OK,Thread Group 1-41,text,true,,264,160,87,87,http://localhost:3001/character/1,3,0,0
1779043437358,3,DELETE Character,404,Not Found,Thread Group 1-24,text,false,,273,213,89,89,http://localhost:3001/character/3,3,0,0
1779043437359,26,PUT Character,200,OK,Thread Group 1-9,text,true,,270,210,117,117,http://localhost:3001/character/2,26,0,0
1779043437360,25,GET Character by ID,200,OK,Thread Group 1-34,text,true,,264,160,117,117,http://localhost:3001/character/1,25,0,0
1779043437359,26,POST Character,201,Created,Thread Group 1-46,text,true,,277,223,117,117,http://localhost:3001/character,26,0,0
1779043437360,25,DELETE Character,404,Not Found,Thread Group 1-20,text,false,,273,213,117,117,http://localhost:3001/character/3,25,0,0
1779043437360,25,GET Character by ID,200,OK,Thread Group 1-35,text,true,,264,160,117,117,http://localhost:3001/character/1,25,0,0
1779043437360,26,GET Character by ID,200,OK,Thread Group 1-38,text,true,,264,160,117,117,http://localhost:3001/character/1,26,0,0
1779043437360,26,GET Character by ID,200,OK,Thread Group 1-26,text,true,,264,160,117,117,http://localhost:3001/character/1,26,0,0
1779043437360,26,PUT Character,200,OK,Thread Group 1-17,text,true,,270,210,117,117,http://localhost:3001/character/2,26,0,0
1779043437322,64,GET All Characters,200,OK,Thread Group 1-51,text,true,,6092,159,117,117,http://localhost:3001/characters,64,0,0
1779043437360,27,POST Character,201,Created,Thread Group 1-43,text,true,,277,223,118,118,http://localhost:3001/character,27,0,0
1779043437360,27,PUT Character,200,OK,Thread Group 1-39,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437360,27,PUT Character,200,OK,Thread Group 1-48,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437360,27,GET All Characters,200,OK,Thread Group 1-27,text,true,,6130,159,118,118,http://localhost:3001/characters,27,0,0
1779043437360,27,POST Character,201,Created,Thread Group 1-50,text,true,,277,223,118,118,http://localhost:3001/character,27,0,0
1779043437360,27,DELETE Character,404,Not Found,Thread Group 1-16,text,false,,273,213,118,118,http://localhost:3001/character/3,27,0,0
1779043437360,27,PUT Character,200,OK,Thread Group 1-42,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437361,26,GET Character by ID,200,OK,Thread Group 1-31,text,true,,264,160,118,118,http://localhost:3001/character/1,26,0,0
1779043437361,26,GET Character by ID,200,OK,Thread Group 1-49,text,true,,264,160,118,118,http://localhost:3001/character/1,26,0,0
1779043437361,27,GET Character by ID,200,OK,Thread Group 1-44,text,true,,264,160,118,118,http://localhost:3001/character/1,27,0,0
1779043437361,27,GET Character by ID,200,OK,Thread Group 1-23,text,true,,264,160,118,118,http://localhost:3001/character/1,27,0,0
1779043437361,27,GET Character by ID,200,OK,Thread Group 1-7,text,true,,264,160,118,118,http://localhost:3001/character/1,27,0,0
1779043437361,27,GET Character by ID,200,OK,Thread Group 1-13,text,true,,264,160,118,118,http://localhost:3001/character/1,27,0,0
1779043437361,27,PUT Character,200,OK,Thread Group 1-36,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437361,27,PUT Character,200,OK,Thread Group 1-32,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437361,27,POST Character,201,Created,Thread Group 1-45,text,true,,277,223,118,118,http://localhost:3001/character,27,0,0
1779043437361,27,PUT Character,200,OK,Thread Group 1-15,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437362,26,GET Character by ID,200,OK,Thread Group 1-30,text,true,,264,160,118,118,http://localhost:3001/character/1,26,0,0
1779043437362,26,GET Character by ID,200,OK,Thread Group 1-18,text,true,,264,160,118,118,http://localhost:3001/character/1,26,0,0
1779043437362,26,POST Character,201,Created,Thread Group 1-40,text,true,,277,223,118,118,http://localhost:3001/character,26,0,0
1779043437362,26,PUT Character,200,OK,Thread Group 1-33,text,true,,270,210,118,118,http://localhost:3001/character/2,26,0,0
1779043437362,27,PUT Character,200,OK,Thread Group 1-12,text,true,,270,210,118,118,http://localhost:3001/character/2,27,0,0
1779043437362,27,PUT Character,200,OK,Thread Group 1-47,text,true,,270,210,119,119,http://localhost:3001/character/2,27,0,0
1779043437362,27,DELETE Character,404,Not Found,Thread Group 1-10,text,false,,273,213,119,119,http://localhost:3001/character/3,27,0,0
1779043437362,27,POST Character,201,Created,Thread Group 1-21,text,true,,277,223,119,119,http://localhost:3001/character,27,0,0
1779043437362,27,POST Character,201,Created,Thread Group 1-5,text,true,,277,223,119,119,http://localhost:3001/character,27,0,0
1779043437362,28,PUT Character,200,OK,Thread Group 1-6,text,true,,270,210,120,120,http://localhost:3001/character/2,28,0,0
1779043437362,28,PUT Character,200,OK,Thread Group 1-37,text,true,,270,210,120,120,http://localhost:3001/character/2,28,0,0
1779043437387,3,GET Character by ID,200,OK,Thread Group 1-43,text,true,,264,160,120,120,http://localhost:3001/character/1,3,0,0
1779043437362,28,POST Character,201,Created,Thread Group 1-53,text,true,,277,223,120,120,http://localhost:3001/character,28,0,0
1779043437362,29,POST Character,201,Created,Thread Group 1-1,text,true,,277,223,120,120,http://localhost:3001/character,28,0,0
1779043437362,29,PUT Character,200,OK,Thread Group 1-41,text,true,,270,210,120,120,http://localhost:3001/character/2,29,0,0
1779043437363,28,GET All Characters,200,OK,Thread Group 1-24,text,true,,6396,159,121,121,http://localhost:3001/characters,28,0,0
1779043437364,27,POST Character,201,Created,Thread Group 1-25,text,true,,277,223,121,121,http://localhost:3001/character,27,0,0
1779043437364,27,POST Character,201,Created,Thread Group 1-19,text,true,,277,223,121,121,http://localhost:3001/character,27,0,0
1779043437362,29,PUT Character,200,OK,Thread Group 1-8,text,true,,270,210,120,120,http://localhost:3001/character/2,29,0,0
1779043437364,27,POST Character,201,Created,Thread Group 1-28,text,true,,277,223,120,120,http://localhost:3001/character,27,0,0
1779043437310,82,GET All Characters,200,OK,Thread Group 1-11,text,true,,6510,159,120,120,http://localhost:3001/characters,82,0,13
1779043437387,5,DELETE Character,404,Not Found,Thread Group 1-48,text,false,,273,213,120,120,http://localhost:3001/character/3,5,0,0
1779043437387,5,POST Character,201,Created,Thread Group 1-27,text,true,,277,223,121,121,http://localhost:3001/character,5,0,0
